rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,late_delay
565502,399837,mobile,ended,-367.0,,,Early
558314,308347,mobile,ended,50.0,,,45 < Late < 60
558333,412897,mobile,ended,-29.0,,,Early
558418,377920,mobile,ended,138.0,,,Late > 120
558471,350149,mobile,ended,285.0,,,Late > 120
558512,328139,mobile,ended,50.0,,,45 < Late < 60
558600,339488,mobile,ended,41.0,,,30 < Late < 45
558610,402083,connect,ended,-109.0,,,Early
558643,410657,mobile,ended,-247.0,,,Early
558724,380479,mobile,ended,13.0,555526.0,570.0,Late < 15
558911,395404,mobile,ended,146.0,,,Late > 120
559118,224375,mobile,ended,-18.0,,,Early
559170,315670,mobile,ended,-10.0,,,Early
559182,407390,mobile,ended,302.0,,,Late > 120
559244,399507,mobile,ended,-71.0,,,Early
559434,390504,mobile,ended,16.0,,,15 < Late < 30
559617,213557,mobile,ended,32.0,,,30 < Late < 45
559652,283004,mobile,ended,6.0,,,Late < 15
559816,229668,mobile,ended,-6.0,,,Early
559862,313615,mobile,ended,-56.0,,,Early
559936,395483,mobile,ended,28.0,,,15 < Late < 30
559998,303010,mobile,ended,7.0,,,Late < 15
560423,396177,mobile,ended,185.0,,,Late > 120
560761,405142,connect,ended,-67.0,,,Early
561086,414018,mobile,ended,-15.0,,,Early
561199,352001,mobile,ended,137.0,,,Late > 120
561239,400359,mobile,ended,24.0,,,15 < Late < 30
561247,413351,mobile,ended,2.0,,,Late < 15
561362,352528,connect,ended,-21.0,527111.0,600.0,Early
561504,303805,mobile,ended,-67.0,,,Early
561740,296815,connect,ended,22.0,,,15 < Late < 30
561751,409646,mobile,ended,86.0,,,60 < Late < 90
561773,215979,mobile,ended,21.0,,,15 < Late < 30
561827,339540,mobile,ended,-79.0,,,Early
561896,374169,connect,ended,-63.0,,,Early
561969,390467,connect,ended,-16.0,,,Early
562201,412104,mobile,ended,-119.0,563920.0,120.0,Early
562258,366371,connect,ended,24.0,,,15 < Late < 30
562443,279473,mobile,ended,406.0,,,Late > 120
562590,282880,connect,ended,-11.0,,,Early
562795,371252,mobile,ended,-7.0,,,Early
562822,387847,mobile,ended,-21.0,,,Early
563057,399002,connect,ended,-173.0,,,Early
563223,377806,mobile,ended,6.0,,,Late < 15
563245,337582,mobile,ended,19.0,,,15 < Late < 30
563354,331714,mobile,ended,-36.0,,,Early
563532,350244,mobile,ended,1253.0,,,Late > 120
563596,362187,connect,ended,-36.0,,,Early
563908,404326,mobile,ended,-92.0,,,Early
563930,412931,mobile,ended,43.0,,,30 < Late < 45
564061,290726,connect,ended,-239.0,,,Early
564083,371672,mobile,ended,79.0,,,60 < Late < 90
564212,414757,mobile,ended,-164.0,,,Early
564558,396183,mobile,ended,140.0,,,Late > 120
564561,392277,mobile,ended,-34.0,,,Early
564787,312110,mobile,ended,-6.0,,,Early
564840,308073,connect,ended,-218.0,,,Early
564902,412028,mobile,ended,214.0,,,Late > 120
565005,384567,connect,ended,-5.0,,,Early
565181,414681,mobile,ended,-812.0,,,Early
565195,380613,mobile,ended,113.0,,,90 < Late < 120
565232,401330,mobile,ended,9.0,,,Late < 15
565238,387810,connect,ended,-163.0,,,Early
565244,328900,connect,ended,-83.0,,,Early
565255,374809,connect,ended,-97.0,566437.0,90.0,Early
565669,389338,mobile,ended,-26.0,,,Early
565701,332470,mobile,ended,921.0,,,Late > 120
565716,387810,connect,ended,-289.0,,,Early
565826,387980,mobile,ended,-36.0,565423.0,270.0,Early
565939,390611,connect,ended,-149.0,,,Early
566199,278762,mobile,ended,20.0,,,15 < Late < 30
566285,366244,mobile,ended,-46.0,,,Early
566768,335958,mobile,ended,42.0,,,30 < Late < 45
566888,402940,mobile,ended,-4.0,,,Early
566959,337540,mobile,ended,51.0,,,45 < Late < 60
567026,215286,mobile,ended,263.0,,,Late > 120
567101,313772,connect,ended,-31.0,,,Early
567195,407084,mobile,ended,83.0,,,60 < Late < 90
567231,205811,mobile,ended,19.0,,,15 < Late < 30
567244,379499,mobile,ended,-25.0,,,Early
565001,212504,mobile,ended,65.0,,,60 < Late < 90
565165,346952,mobile,ended,-54.0,,,Early
565196,355342,mobile,ended,-53.0,,,Early
565213,414811,mobile,ended,2.0,,,Late < 15
565265,216080,mobile,ended,2.0,,,Late < 15
565273,351468,mobile,ended,-209.0,559473.0,90.0,Early
565284,403149,mobile,ended,31.0,563877.0,150.0,30 < Late < 45
565398,395204,connect,ended,13.0,,,Late < 15
565480,392891,mobile,ended,65.0,,,60 < Late < 90
565485,400468,mobile,ended,82.0,,,60 < Late < 90
565631,373677,mobile,ended,60.0,,,60 < Late < 90
565831,294733,mobile,ended,-8.0,,,Early
565837,338940,mobile,ended,-61.0,,,Early
565862,371789,mobile,ended,-73.0,,,Early
566437,374809,connect,ended,2.0,,,Late < 15
566516,337217,mobile,ended,48.0,561111.0,660.0,45 < Late < 60
566559,395953,mobile,ended,54.0,,,45 < Late < 60
566702,337859,mobile,ended,3.0,,,Late < 15
566723,357576,connect,ended,-137.0,,,Early
566730,406927,mobile,ended,5.0,,,Late < 15
566289,396202,mobile,ended,-12.0,,,Early
566573,367504,mobile,ended,149.0,,,Late > 120
566610,281730,mobile,ended,19.0,,,15 < Late < 30
566720,388032,mobile,ended,-62.0,,,Early
566946,350097,mobile,ended,38.0,,,30 < Late < 45
567050,380806,mobile,ended,7.0,,,Late < 15
567088,406413,mobile,ended,237.0,,,Late > 120
567233,370256,mobile,ended,-93.0,,,Early
567361,173810,mobile,ended,17.0,,,15 < Late < 30
567498,304937,mobile,ended,82.0,,,60 < Late < 90
567937,309980,mobile,ended,7.0,,,Late < 15
568183,245379,mobile,ended,-2.0,,,Early
568264,371139,mobile,ended,46.0,,,45 < Late < 60
568312,414757,mobile,ended,-31.0,564212.0,60.0,Early
568711,408117,mobile,ended,124.0,,,Late > 120
568776,343829,connect,ended,-252.0,,,Early
568810,337743,mobile,ended,-95.0,,,Early
569107,396313,mobile,ended,1481.0,,,Late > 120
569487,335276,connect,ended,-40.0,560375.0,600.0,Early
570644,374360,connect,ended,18.0,567682.0,60.0,15 < Late < 30
570771,413159,mobile,ended,-1.0,,,Early
571208,293910,mobile,ended,-28.0,575013.0,600.0,Early
571323,406399,mobile,ended,86.0,,,60 < Late < 90
571532,404486,mobile,ended,74.0,,,60 < Late < 90
571649,378768,mobile,ended,193.0,,,Late > 120
571999,176702,connect,ended,144.0,,,Late > 120
572035,415518,mobile,ended,27.0,,,15 < Late < 30
572195,385886,mobile,ended,71.0,,,60 < Late < 90
572395,278641,mobile,ended,29.0,,,15 < Late < 30
572492,294883,mobile,ended,9.0,,,Late < 15
572808,390927,connect,ended,-75.0,,,Early
572909,301512,mobile,ended,13.0,,,Late < 15
573147,358978,connect,ended,6.0,,,Late < 15
573623,359890,mobile,ended,-126.0,,,Early
573651,380019,mobile,ended,363.0,568249.0,120.0,Late > 120
574156,242223,mobile,ended,265.0,,,Late > 120
574189,400960,mobile,ended,-24.0,,,Early
574242,392147,mobile,ended,17.0,,,15 < Late < 30
574872,349104,mobile,ended,-18.0,,,Early
566838,377949,mobile,ended,68.0,,,60 < Late < 90
566902,309227,mobile,ended,114.0,,,90 < Late < 120
567220,329018,mobile,ended,73.0,,,60 < Late < 90
567245,289499,mobile,ended,116.0,,,90 < Late < 120
567373,391576,mobile,ended,-96.0,,,Early
567436,358480,mobile,ended,-661.0,,,Early
567527,409255,mobile,ended,75.0,,,60 < Late < 90
567573,404020,mobile,ended,12.0,,,Late < 15
567587,170987,mobile,ended,-58.0,,,Early
567592,374993,mobile,ended,-48.0,,,Early
567609,297832,mobile,ended,5.0,566110.0,0.0,Late < 15
567745,396544,mobile,ended,113.0,,,90 < Late < 120
568093,294189,mobile,ended,74.0,,,60 < Late < 90
568261,314408,mobile,ended,-52.0,,,Early
568301,334924,mobile,ended,16.0,,,15 < Late < 30
568350,387318,mobile,ended,-626.0,,,Early
568386,374698,mobile,ended,7.0,,,Late < 15
568404,366059,mobile,ended,4.0,,,Late < 15
568513,402078,mobile,ended,-23.0,,,Early
568684,371486,mobile,ended,100.0,,,90 < Late < 120
568890,392018,mobile,ended,-3.0,,,Early
569004,341881,connect,ended,41.0,565020.0,630.0,30 < Late < 45
569178,389565,connect,ended,-119.0,,,Early
569635,405347,mobile,ended,-18.0,,,Early
545807,341577,mobile,ended,152.0,,,Late > 120
545862,352799,mobile,ended,220.0,,,Late > 120
545953,341119,connect,ended,7.0,,,Late < 15
545970,343369,mobile,ended,4.0,,,Late < 15
546027,315427,mobile,ended,69.0,,,60 < Late < 90
546052,324076,mobile,ended,419.0,,,Late > 120
546163,201142,mobile,ended,109.0,,,90 < Late < 120
546251,329331,mobile,ended,-107.0,,,Early
546376,396483,connect,ended,236.0,,,Late > 120
546520,382961,mobile,ended,-36.0,,,Early
546628,286633,connect,ended,-57.0,,,Early
546728,401869,connect,ended,2.0,,,Late < 15
546778,392808,mobile,ended,-166.0,,,Early
546842,352879,mobile,ended,24.0,,,15 < Late < 30
546846,363624,mobile,ended,32.0,,,30 < Late < 45
547078,347208,connect,ended,133.0,545645.0,0.0,Late > 120
547104,383013,mobile,ended,0.0,,,Late < 15
547249,405611,mobile,ended,-35.0,,,Early
547261,401470,mobile,ended,35.0,,,30 < Late < 45
547280,411207,mobile,ended,-56.0,,,Early
547319,349605,connect,ended,0.0,,,Late < 15
547341,304447,mobile,ended,88.0,,,60 < Late < 90
547547,374007,mobile,ended,-11.0,,,Early
547633,346305,mobile,ended,55.0,,,45 < Late < 60
547838,367531,mobile,ended,26.0,,,15 < Late < 30
548163,372818,mobile,ended,-24.0,,,Early
548167,303528,mobile,ended,93.0,,,90 < Late < 120
548180,329639,mobile,ended,24.0,,,15 < Late < 30
548376,387717,mobile,ended,-272.0,,,Early
548482,393373,mobile,ended,171.0,,,Late > 120
548545,407432,connect,ended,0.0,,,Late < 15
548651,381787,connect,ended,137.0,,,Late > 120
548739,365148,mobile,ended,25.0,547665.0,60.0,15 < Late < 30
548778,216576,connect,ended,-1.0,,,Early
548791,366838,mobile,ended,269.0,,,Late > 120
548870,403040,mobile,ended,89.0,,,60 < Late < 90
548907,382323,mobile,ended,-21.0,,,Early
548916,358849,connect,ended,-47.0,,,Early
548963,374626,mobile,ended,48.0,536523.0,720.0,45 < Late < 60
549237,253255,connect,ended,-22.0,,,Early
549415,279992,mobile,ended,-1080.0,,,Early
549470,181434,connect,ended,170.0,,,Late > 120
549484,400337,mobile,ended,-16.0,,,Early
549523,325328,mobile,ended,121.0,,,Late > 120
549631,360981,mobile,ended,-83.0,,,Early
549690,342586,connect,ended,35.0,,,30 < Late < 45
549735,343149,mobile,ended,67.0,,,60 < Late < 90
549745,411611,mobile,ended,-133.0,,,Early
549868,355949,mobile,ended,44.0,,,30 < Late < 45
549880,309227,mobile,ended,84.0,,,60 < Late < 90
550135,360460,connect,ended,-208.0,,,Early
550205,350801,mobile,ended,33.0,,,30 < Late < 45
550213,365832,mobile,ended,177.0,,,Late > 120
550293,221370,mobile,ended,-340.0,,,Early
550453,336629,mobile,ended,8.0,,,Late < 15
550610,358711,mobile,ended,-68.0,,,Early
550618,399304,mobile,ended,26.0,,,15 < Late < 30
550665,401589,mobile,ended,220.0,,,Late > 120
550705,367632,connect,ended,205.0,564510.0,420.0,Late > 120
550734,381573,mobile,ended,110.0,,,90 < Late < 120
550915,393183,mobile,ended,479.0,,,Late > 120
550938,334190,connect,ended,110.0,549759.0,0.0,90 < Late < 120
550948,410551,mobile,ended,41.0,,,30 < Late < 45
551097,358103,mobile,ended,-237.0,,,Early
551256,368275,mobile,ended,-1.0,,,Early
551427,294739,mobile,ended,52.0,,,45 < Late < 60
551525,308898,mobile,ended,71.0,,,60 < Late < 90
551649,280227,connect,ended,34.0,,,30 < Late < 45
551719,400886,mobile,ended,26.0,,,15 < Late < 30
551763,353148,mobile,ended,82.0,,,60 < Late < 90
551804,385003,connect,ended,-2.0,,,Early
551992,387993,mobile,ended,17.0,,,15 < Late < 30
552183,386516,mobile,ended,-5.0,,,Early
552416,342673,mobile,ended,107.0,,,90 < Late < 120
552636,283324,mobile,ended,-35.0,,,Early
552817,411458,mobile,ended,-29.0,,,Early
552820,383804,connect,ended,-4.0,,,Early
553170,396483,connect,ended,-1378.0,,,Early
553174,400591,mobile,ended,-27.0,,,Early
553202,264517,mobile,ended,-93.0,,,Early
553277,376086,mobile,ended,-49.0,,,Early
553291,412466,mobile,ended,242.0,,,Late > 120
569662,368432,mobile,ended,35.0,572914.0,690.0,30 < Late < 45
569729,390590,connect,ended,-151.0,,,Early
569935,313696,mobile,ended,-23.0,,,Early
570143,174243,mobile,ended,80.0,565219.0,120.0,60 < Late < 90
570148,378754,connect,ended,-148.0,,,Early
570241,367632,connect,ended,-244.0,,,Early
570260,385721,connect,ended,101.0,,,90 < Late < 120
570308,350680,mobile,ended,395.0,,,Late > 120
570585,406625,connect,ended,9.0,,,Late < 15
570727,383392,mobile,ended,103.0,,,90 < Late < 120
570809,391125,mobile,ended,1398.0,,,Late > 120
571046,412009,mobile,ended,-31.0,,,Early
571554,386786,mobile,ended,264.0,,,Late > 120
571746,331673,mobile,ended,35.0,570526.0,210.0,30 < Late < 45
572070,381684,mobile,ended,19.0,,,15 < Late < 30
572170,403563,connect,ended,-80.0,,,Early
572953,392055,mobile,ended,5.0,562635.0,300.0,Late < 15
573301,378754,connect,ended,0.0,,,Late < 15
573885,376626,mobile,ended,-56.0,,,Early
574326,358082,connect,ended,-3.0,,,Early
574794,349678,connect,ended,-26.0,,,Early
575086,331480,mobile,ended,801.0,,,Late > 120
547509,350904,mobile,ended,44.0,536164.0,480.0,30 < Late < 45
547637,296633,mobile,ended,38.0,,,30 < Late < 45
547734,381012,mobile,ended,83.0,,,60 < Late < 90
547895,377732,mobile,ended,13.0,,,Late < 15
547975,386259,connect,ended,27.0,,,15 < Late < 30
548024,347208,connect,ended,-71.0,,,Early
548072,329422,mobile,ended,103.0,,,90 < Late < 120
548200,358929,mobile,ended,-5.0,,,Early
548202,371572,connect,ended,29.0,,,15 < Late < 30
548452,355781,mobile,ended,-108.0,,,Early
548485,411850,mobile,ended,-27.0,,,Early
548494,340304,mobile,ended,26.0,,,15 < Late < 30
548560,333731,mobile,ended,24.0,,,15 < Late < 30
548564,298516,connect,ended,-26.0,,,Early
548801,337904,mobile,ended,127.0,,,Late > 120
548807,345066,mobile,ended,-2.0,,,Early
548808,330054,mobile,ended,23.0,,,15 < Late < 30
548888,232763,connect,ended,-264.0,,,Early
549027,244266,mobile,ended,157.0,,,Late > 120
549080,328708,mobile,ended,1719.0,,,Late > 120
549327,404377,mobile,ended,82.0,,,60 < Late < 90
549407,350149,mobile,ended,-16.0,,,Early
549431,314200,mobile,ended,6.0,,,Late < 15
549549,376840,connect,ended,-153.0,,,Early
549612,390702,connect,ended,2.0,,,Late < 15
549778,399590,connect,ended,-11.0,,,Early
549939,299063,connect,ended,-112.0,,,Early
550070,273133,mobile,ended,163.0,,,Late > 120
550084,340442,mobile,ended,6.0,,,Late < 15
550107,318728,connect,ended,-44.0,,,Early
550235,374698,mobile,ended,-1.0,,,Early
550476,385625,connect,ended,-236.0,,,Early
550554,372856,connect,ended,133.0,,,Late > 120
550645,359049,connect,ended,249.0,,,Late > 120
550725,403206,mobile,ended,64.0,,,60 < Late < 90
550750,216626,mobile,ended,-178.0,,,Early
550936,383485,mobile,ended,12.0,,,Late < 15
551033,386934,mobile,ended,21.0,,,15 < Late < 30
551041,390467,connect,ended,-194.0,566227.0,630.0,Early
551044,377364,mobile,ended,-599.0,,,Early
551048,377430,mobile,ended,38.0,,,30 < Late < 45
551222,406508,mobile,ended,-61.0,,,Early
551302,404658,mobile,ended,1395.0,,,Late > 120
551349,347660,connect,ended,-439.0,,,Early
551356,309886,mobile,ended,120.0,,,Late > 120
551448,383585,mobile,ended,-44.0,,,Early
551747,395590,mobile,ended,771.0,,,Late > 120
551836,360829,mobile,ended,-12.0,,,Early
551906,349605,connect,ended,-848.0,,,Early
551966,396121,mobile,ended,22.0,,,15 < Late < 30
552067,412571,mobile,ended,-5.0,,,Early
552219,307470,mobile,ended,-12.0,,,Early
552238,386259,connect,ended,-10.0,550185.0,420.0,Early
552256,320824,connect,ended,-134.0,529301.0,720.0,Early
552503,373484,mobile,ended,49.0,,,45 < Late < 60
552603,392087,mobile,ended,28.0,,,15 < Late < 30
550821,301632,mobile,ended,98.0,,,90 < Late < 120
550834,166872,mobile,ended,13.0,,,Late < 15
550895,242375,mobile,ended,8.0,,,Late < 15
550965,335605,mobile,ended,-124.0,,,Early
550984,407865,mobile,ended,-10.0,,,Early
550999,400122,mobile,ended,-11.0,,,Early
551053,377172,mobile,ended,19.0,,,15 < Late < 30
551086,345445,connect,ended,-24.0,,,Early
551126,312663,mobile,ended,58.0,,,45 < Late < 60
551278,278821,mobile,ended,17.0,,,15 < Late < 30
551296,340442,mobile,ended,-592.0,,,Early
551318,376239,mobile,ended,1.0,,,Late < 15
551373,385628,connect,ended,12.0,,,Late < 15
551603,343405,mobile,ended,-2.0,,,Early
551693,412114,mobile,ended,-40.0,548975.0,60.0,Early
551704,393486,mobile,ended,-151.0,,,Early
551778,394305,mobile,ended,13.0,549859.0,150.0,Late < 15
551936,404192,mobile,ended,925.0,,,Late > 120
551948,281518,mobile,ended,20.0,,,15 < Late < 30
552082,391466,mobile,ended,31.0,,,30 < Late < 45
552086,376556,connect,ended,-45.0,,,Early
552281,291723,mobile,ended,382.0,,,Late > 120
552415,388895,mobile,ended,-91.0,,,Early
552495,366666,mobile,ended,60.0,,,60 < Late < 90
552605,403672,mobile,ended,355.0,,,Late > 120
552619,358772,connect,ended,-38.0,,,Early
552657,346755,connect,ended,96.0,,,90 < Late < 120
552785,336498,mobile,ended,85.0,,,60 < Late < 90
552918,304911,mobile,ended,-129.0,,,Early
552929,362595,mobile,ended,-9.0,,,Early
552963,228659,mobile,ended,-117.0,,,Early
553405,349678,connect,ended,9.0,,,Late < 15
553514,379829,mobile,ended,417.0,,,Late > 120
553804,373025,mobile,ended,-7.0,,,Early
554031,409718,mobile,ended,5.0,,,Late < 15
554035,312622,mobile,ended,0.0,,,Late < 15
554143,401387,mobile,ended,-10.0,553151.0,60.0,Early
554154,345246,mobile,ended,-4.0,,,Early
554175,317770,connect,ended,18.0,,,15 < Late < 30
554234,396712,mobile,ended,26.0,,,15 < Late < 30
554289,403197,mobile,ended,-25.0,,,Early
554349,382901,mobile,ended,-131.0,,,Early
554353,408265,mobile,ended,72.0,,,60 < Late < 90
554540,200799,mobile,ended,60.0,,,60 < Late < 90
554612,372115,mobile,ended,2.0,,,Late < 15
554633,400684,mobile,ended,17.0,,,15 < Late < 30
554766,392431,mobile,ended,4.0,,,Late < 15
554783,364052,mobile,ended,150.0,,,Late > 120
554857,381708,connect,ended,52.0,,,45 < Late < 60
554858,346181,mobile,ended,3.0,,,Late < 15
555012,398697,mobile,ended,218.0,527035.0,210.0,Late > 120
555232,394003,mobile,ended,11.0,,,Late < 15
555303,411812,mobile,ended,8.0,,,Late < 15
555370,194117,mobile,ended,268.0,,,Late > 120
555522,349678,connect,ended,-47.0,,,Early
555532,411469,mobile,ended,-274.0,,,Early
555880,332681,mobile,ended,-33.0,,,Early
555989,404011,mobile,ended,-6.0,,,Early
556125,342577,mobile,ended,-28.0,,,Early
556382,382236,mobile,ended,61.0,,,60 < Late < 90
556407,190059,mobile,ended,2.0,,,Late < 15
553682,401475,connect,ended,37.0,552583.0,420.0,30 < Late < 45
553690,384223,mobile,ended,6.0,,,Late < 15
553747,395852,mobile,ended,-146.0,,,Early
553805,409877,mobile,ended,35.0,,,30 < Late < 45
553897,292640,mobile,ended,72.0,,,60 < Late < 90
553929,310258,mobile,ended,31.0,,,30 < Late < 45
553932,365560,mobile,ended,-52.0,,,Early
554004,304392,connect,ended,-29.0,,,Early
554077,181625,connect,ended,6.0,,,Late < 15
554118,366164,connect,ended,113.0,550687.0,180.0,90 < Late < 120
554208,342595,mobile,ended,-49.0,,,Early
554410,335958,mobile,ended,20.0,,,15 < Late < 30
554445,173061,connect,ended,-4.0,,,Early
554563,377127,mobile,ended,36.0,,,30 < Late < 45
554703,413409,mobile,ended,2.0,,,Late < 15
554789,393471,mobile,ended,-21.0,,,Early
554823,292640,mobile,ended,69.0,,,60 < Late < 90
554867,401343,mobile,ended,23.0,,,15 < Late < 30
554881,363684,mobile,ended,197.0,,,Late > 120
554952,290726,connect,ended,-65.0,561666.0,480.0,Early
555170,412518,mobile,ended,3.0,,,Late < 15
555206,338571,mobile,ended,42.0,,,30 < Late < 45
555243,299390,mobile,ended,-1.0,,,Early
555392,162985,mobile,ended,9.0,,,Late < 15
555423,275369,mobile,ended,64.0,,,60 < Late < 90
555438,226544,connect,ended,-146.0,,,Early
555553,412566,mobile,ended,20.0,,,15 < Late < 30
555793,411686,mobile,ended,6.0,,,Late < 15
555811,368506,mobile,ended,62.0,,,60 < Late < 90
555879,278953,mobile,ended,-108.0,,,Early
555925,381104,mobile,ended,43.0,,,30 < Late < 45
556032,401088,mobile,ended,-62.0,,,Early
556157,354515,mobile,ended,-11.0,,,Early
556427,170536,mobile,ended,94.0,,,90 < Late < 120
556504,300680,mobile,ended,-134.0,,,Early
556524,285452,connect,ended,56.0,,,45 < Late < 60
556581,291932,connect,ended,-18.0,,,Early
556627,371010,mobile,ended,18.0,,,15 < Late < 30
556634,177235,mobile,ended,-102.0,,,Early
556635,272724,mobile,ended,19.0,,,15 < Late < 30
556677,162184,mobile,ended,-23.0,,,Early
556741,412522,mobile,ended,23.0,,,15 < Late < 30
556899,392490,mobile,ended,287.0,,,Late > 120
557052,362507,connect,ended,-29.0,,,Early
557114,406399,mobile,ended,-11.0,,,Early
557157,411754,connect,ended,20.0,,,15 < Late < 30
557300,409126,mobile,ended,-56.0,,,Early
557593,190541,mobile,ended,-8.0,,,Early
557641,310060,mobile,ended,169.0,,,Late > 120
557658,213704,mobile,ended,-41.0,,,Early
557712,258837,mobile,ended,161.0,,,Late > 120
557789,350456,mobile,ended,-230.0,,,Early
557872,403872,mobile,ended,106.0,,,90 < Late < 120
557955,194343,connect,ended,-66.0,,,Early
558030,316678,connect,ended,-158.0,549892.0,240.0,Early
556690,409906,mobile,ended,-428.0,,,Early
553057,402566,mobile,ended,-66.0,,,Early
553150,409972,mobile,ended,-12.0,,,Early
553244,275364,connect,ended,-880.0,,,Early
553252,394656,connect,ended,6.0,546275.0,540.0,Late < 15
553408,351153,mobile,ended,26.0,,,15 < Late < 30
553435,410954,mobile,ended,-86.0,,,Early
553546,382961,mobile,ended,245.0,,,Late > 120
553765,311707,connect,ended,315.0,,,Late > 120
553854,380833,mobile,ended,-11.0,,,Early
553875,383225,mobile,ended,-217.0,,,Early
553933,340616,connect,ended,-341.0,,,Early
553988,404791,mobile,ended,-402.0,557032.0,60.0,Early
554096,402803,mobile,ended,-16.0,,,Early
554104,397333,mobile,ended,125.0,,,Late > 120
554180,264726,mobile,ended,-103.0,,,Early
554266,407524,mobile,ended,106.0,,,90 < Late < 120
554387,356423,mobile,ended,-197.0,,,Early
554487,335708,mobile,ended,16.0,,,15 < Late < 30
554767,410521,mobile,ended,111.0,,,90 < Late < 120
554778,360551,connect,ended,-141.0,,,Early
554880,373507,connect,ended,69.0,,,60 < Late < 90
554954,403749,mobile,ended,-152.0,548087.0,540.0,Early
555124,295609,mobile,ended,-17.0,,,Early
555134,349458,mobile,ended,102.0,,,90 < Late < 120
555277,336741,mobile,ended,-29.0,,,Early
555295,411175,mobile,ended,9.0,,,Late < 15
555323,407416,mobile,ended,25.0,,,15 < Late < 30
555378,320970,mobile,ended,183.0,,,Late > 120
555469,364783,mobile,ended,616.0,,,Late > 120
555472,169177,mobile,ended,-22.0,,,Early
552714,269550,mobile,ended,-108.0,,,Early
552721,382323,mobile,ended,-93.0,,,Early
552728,312351,connect,ended,-108.0,,,Early
552818,405005,connect,ended,-72.0,,,Early
552839,392147,mobile,ended,-23.0,,,Early
552962,312351,connect,ended,-73.0,,,Early
552994,369158,mobile,ended,-87.0,,,Early
553223,398586,connect,ended,172.0,544811.0,30.0,Late > 120
553287,305952,mobile,ended,-17.0,,,Early
553397,385238,mobile,ended,22.0,,,15 < Late < 30
553488,321674,mobile,ended,-25.0,,,Early
553494,408895,mobile,ended,-53.0,,,Early
553515,408596,mobile,ended,36.0,,,30 < Late < 45
553572,383499,mobile,ended,2.0,553742.0,420.0,Late < 15
553906,390166,mobile,ended,-63.0,,,Early
553907,285829,mobile,ended,58.0,,,45 < Late < 60
553999,406161,mobile,ended,-110.0,556375.0,0.0,Early
554141,378018,mobile,ended,-48.0,,,Early
554284,337540,mobile,ended,-24.0,,,Early
554308,354138,mobile,ended,515.0,,,Late > 120
554711,351153,mobile,ended,1.0,,,Late < 15
554760,387283,mobile,ended,81.0,,,60 < Late < 90
554812,298516,connect,ended,8.0,548564.0,150.0,Late < 15
554815,279966,mobile,ended,-16.0,,,Early
554981,386271,mobile,ended,-180.0,,,Early
555034,367261,mobile,ended,0.0,,,Late < 15
555223,250153,mobile,ended,124.0,,,Late > 120
555297,393107,mobile,ended,27.0,,,15 < Late < 30
555425,378510,mobile,ended,-187.0,,,Early
555502,368759,mobile,ended,173.0,,,Late > 120
555666,374337,mobile,ended,88.0,,,60 < Late < 90
555705,309951,mobile,ended,-81.0,,,Early
555847,385642,mobile,ended,156.0,,,Late > 120
555971,413083,mobile,ended,-30.0,,,Early
556008,385886,mobile,ended,167.0,,,Late > 120
556064,190291,connect,ended,-109.0,,,Early
556074,392147,mobile,ended,-121.0,,,Early
556146,381797,mobile,ended,-163.0,,,Early
556480,389441,mobile,ended,61.0,,,60 < Late < 90
556514,409197,mobile,ended,-3.0,551728.0,720.0,Early
556554,394656,connect,ended,5.0,,,Late < 15
556676,371968,mobile,ended,-55.0,,,Early
555627,405020,mobile,ended,96.0,,,90 < Late < 120
556376,292220,mobile,ended,22.0,,,15 < Late < 30
556381,388604,mobile,ended,25.0,,,15 < Late < 30
556432,406609,mobile,ended,297.0,,,Late > 120
556753,403958,mobile,ended,113.0,,,90 < Late < 120
556760,392147,mobile,ended,-314.0,,,Early
556889,406555,mobile,ended,55.0,,,45 < Late < 60
556918,380833,mobile,ended,35.0,532556.0,90.0,30 < Late < 45
565706,404905,mobile,ended,111.0,,,90 < Late < 120
565708,388098,mobile,ended,752.0,,,Late > 120
565733,404433,mobile,ended,-1020.0,,,Early
565868,376901,connect,ended,-19.0,562254.0,30.0,Early
566223,415103,mobile,ended,92.0,,,90 < Late < 120
566303,369288,mobile,ended,5.0,,,Late < 15
566388,310571,mobile,ended,-921.0,,,Early
566408,415923,mobile,ended,-9.0,,,Early
566412,317378,connect,ended,-129.0,,,Early
566487,302561,connect,ended,0.0,,,Late < 15
566489,312603,connect,ended,31.0,,,30 < Late < 45
566574,406625,connect,ended,-40.0,565247.0,210.0,Early
566717,317024,connect,ended,-202.0,,,Early
566889,370180,mobile,ended,-94.0,,,Early
566980,346408,mobile,ended,-69.0,,,Early
567092,334027,mobile,ended,44.0,,,30 < Late < 45
567119,176702,connect,ended,23.0,,,15 < Late < 30
567123,409991,connect,ended,57.0,,,45 < Late < 60
567156,174623,mobile,ended,-53.0,,,Early
567174,331318,mobile,ended,207.0,,,Late > 120
567229,284713,connect,ended,-4.0,,,Early
567406,414637,mobile,ended,-14.0,,,Early
567463,177502,mobile,ended,4.0,,,Late < 15
567769,338571,mobile,ended,19.0,555206.0,90.0,15 < Late < 30
567872,264726,mobile,ended,335.0,,,Late > 120
567923,398843,mobile,ended,-52.0,,,Early
567971,327021,mobile,ended,6.0,,,Late < 15
