rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,late_delay,delay
552765,366981,connect,ended,-10.0,544722.0,420.0,Early,early
552815,408666,mobile,ended,6.0,,,Late < 15,late
552944,349308,mobile,ended,-143.0,,,Early,early
552981,389035,mobile,ended,-6.0,,,Early,early
553206,404130,connect,ended,18.0,,,15 < Late < 30,late
553261,181625,connect,canceled,,,,NaN,early
553304,392633,mobile,ended,49.0,,,45 < Late < 60,late
553327,311841,mobile,ended,-176.0,,,Early,early
553353,202057,mobile,ended,14.0,,,Late < 15,late
553362,406527,mobile,ended,-16.0,,,Early,early
553414,387888,mobile,ended,-87.0,,,Early,early
553506,315686,mobile,ended,-3.0,,,Early,early
553612,368046,mobile,ended,31.0,,,30 < Late < 45,late
553734,385131,connect,canceled,,,,NaN,early
553844,342699,connect,ended,183.0,,,Late > 120,late
553846,370513,mobile,ended,38.0,,,30 < Late < 45,late
553916,399926,mobile,ended,-17.0,,,Early,early
554055,301579,mobile,ended,636.0,,,Late > 120,late
554162,288973,mobile,ended,-4.0,,,Early,early
554223,408833,mobile,ended,-165.0,,,Early,early
554258,373666,mobile,ended,-3.0,,,Early,early
554267,355309,mobile,ended,334.0,,,Late > 120,late
554388,368277,mobile,ended,3084.0,,,Late > 120,late
554421,411447,mobile,ended,22.0,,,15 < Late < 30,late
552430,338584,connect,ended,-9.0,,,Early,early
552456,397351,mobile,ended,,,,NaN,early
552462,381787,connect,canceled,,548193.0,150.0,NaN,early
552609,394043,mobile,ended,240.0,,,Late > 120,late
552614,399199,mobile,ended,154.0,,,Late > 120,late
552867,276276,mobile,canceled,,,,NaN,early
552988,351319,mobile,ended,-197.0,,,Early,early
553071,364681,mobile,ended,,,,NaN,early
553111,346026,mobile,ended,-69.0,,,Early,early
553210,246316,mobile,ended,6.0,,,Late < 15,late
553323,358764,mobile,ended,318.0,,,Late > 120,late
553536,373605,mobile,ended,30.0,,,30 < Late < 45,late
553554,341610,mobile,ended,-26.0,,,Early,early
553589,366371,connect,ended,44.0,,,30 < Late < 45,late
553605,346897,mobile,ended,-156.0,,,Early,early
553623,407465,connect,ended,-59.0,,,Early,early
553678,400414,mobile,ended,-1.0,,,Early,early
553769,345865,connect,ended,-121.0,,,Early,early
553790,215049,mobile,ended,1463.0,,,Late > 120,late
553823,400591,mobile,ended,6.0,,,Late < 15,late
553903,286395,mobile,ended,221.0,,,Late > 120,late
554005,341184,mobile,ended,158.0,,,Late > 120,late
554013,367919,connect,canceled,,,,NaN,early
554036,401460,mobile,ended,-259.0,,,Early,early
554081,300218,mobile,canceled,,,,NaN,early
554190,386285,mobile,ended,85.0,,,60 < Late < 90,late
554391,409737,mobile,ended,-1413.0,,,Early,early
554411,295726,connect,ended,89.0,,,60 < Late < 90,late
554466,315811,mobile,canceled,,,,NaN,early
554493,320824,connect,ended,3.0,,,Late < 15,late
554517,382701,mobile,ended,-74.0,,,Early,early
554620,389966,mobile,ended,12.0,,,Late < 15,late
554697,412760,mobile,ended,-279.0,,,Early,early
554698,210821,mobile,ended,13.0,,,Late < 15,late
554737,404923,mobile,ended,241.0,,,Late > 120,late
555123,408406,mobile,ended,24.0,,,15 < Late < 30,late
555239,176670,connect,ended,96.0,,,90 < Late < 120,late
555249,358622,mobile,ended,,,,NaN,early
555252,389307,mobile,ended,9.0,,,Late < 15,late
555397,323762,mobile,ended,173.0,,,Late > 120,late
555454,381183,mobile,ended,232.0,552738.0,60.0,Late > 120,late
555478,404923,mobile,ended,101.0,,,90 < Late < 120,late
555496,405856,mobile,ended,1210.0,,,Late > 120,late
555534,410659,mobile,ended,91.0,,,90 < Late < 120,late
555577,276202,mobile,ended,-40.0,,,Early,early
555581,351258,mobile,ended,250.0,,,Late > 120,late
555610,413168,mobile,ended,4.0,,,Late < 15,late
555661,383392,mobile,ended,-274.0,,,Early,early
555809,400478,mobile,ended,13.0,,,Late < 15,late
555822,247475,mobile,ended,535.0,,,Late > 120,late
555824,402562,connect,canceled,,,,NaN,early
555904,372762,mobile,canceled,,,,NaN,early
555938,409952,mobile,ended,148.0,,,Late > 120,late
555956,305155,connect,ended,-51.0,,,Early,early
556171,380262,mobile,ended,-53.0,,,Early,early
556306,407334,mobile,ended,-16.0,,,Early,early
565357,329769,mobile,ended,-106.0,,,Early,early
565386,379751,connect,ended,-103.0,,,Early,early
565506,414094,mobile,canceled,,,,NaN,early
565509,381183,mobile,ended,44.0,562526.0,0.0,30 < Late < 45,late
565678,348485,connect,ended,39.0,560263.0,360.0,30 < Late < 45,late
565681,412890,mobile,ended,117.0,,,90 < Late < 120,late
565745,414719,mobile,ended,-1.0,,,Early,early
565775,314605,mobile,ended,8.0,,,Late < 15,late
565856,313696,mobile,ended,-40.0,,,Early,early
566015,410870,mobile,ended,-40.0,,,Early,early
566101,385689,mobile,ended,,,,NaN,early
566159,390479,mobile,ended,134.0,564323.0,0.0,Late > 120,late
566250,275655,mobile,ended,206.0,,,Late > 120,late
566362,204512,mobile,ended,18.0,,,15 < Late < 30,late
566392,241764,mobile,ended,-34.0,,,Early,early
566522,175612,mobile,ended,9.0,,,Late < 15,late
566592,287274,mobile,ended,,,,NaN,early
566602,391125,mobile,ended,-91.0,,,Early,early
566615,411578,mobile,ended,-137.0,,,Early,early
566641,386181,mobile,ended,-20.0,,,Early,early
566644,406784,mobile,ended,-949.0,,,Early,early
566678,223575,connect,ended,208.0,,,Late > 120,late
566824,321674,mobile,ended,27.0,,,15 < Late < 30,late
566941,376754,mobile,ended,130.0,,,Late > 120,late
566962,344312,mobile,ended,200.0,,,Late > 120,late
566969,395853,mobile,ended,,,,NaN,early
566992,368354,mobile,ended,285.0,,,Late > 120,late
567176,366025,mobile,canceled,,,,NaN,early
567182,348578,mobile,ended,-6.0,,,Early,early
567202,387676,mobile,canceled,,,,NaN,early
567203,270397,mobile,ended,260.0,,,Late > 120,late
567227,414995,mobile,canceled,,,,NaN,early
567283,286170,mobile,canceled,,,,NaN,early
567300,380215,mobile,ended,20.0,,,15 < Late < 30,late
567307,415966,mobile,ended,53.0,,,45 < Late < 60,late
567317,414990,mobile,ended,8.0,,,Late < 15,late
567341,347934,connect,ended,49.0,,,45 < Late < 60,late
567379,406161,mobile,ended,-38.0,,,Early,early
567476,308565,mobile,ended,9.0,,,Late < 15,late
567555,216925,mobile,ended,58.0,,,45 < Late < 60,late
567580,334924,mobile,ended,-89.0,,,Early,early
567657,412934,mobile,ended,3.0,,,Late < 15,late
562209,383800,mobile,ended,49.0,,,45 < Late < 60,late
562361,314787,mobile,ended,-28.0,,,Early,early
562397,341861,connect,canceled,,,,NaN,early
562489,364922,connect,ended,-251.0,,,Early,early
562556,230688,mobile,canceled,,,,NaN,early
562699,408364,mobile,ended,23.0,,,15 < Late < 30,late
563075,411080,mobile,canceled,,,,NaN,early
563087,406700,mobile,canceled,,,,NaN,early
563295,384407,mobile,ended,4.0,,,Late < 15,late
563299,373802,mobile,ended,94.0,,,90 < Late < 120,late
563505,396946,mobile,ended,28.0,,,15 < Late < 30,late
563523,340699,mobile,ended,-2.0,,,Early,early
563675,246368,connect,ended,15.0,,,15 < Late < 30,late
563679,412251,mobile,canceled,,,,NaN,early
563752,337768,mobile,ended,,,,NaN,early
563828,299362,mobile,ended,22.0,,,15 < Late < 30,late
563836,355383,connect,ended,114.0,,,90 < Late < 120,late
563992,212504,mobile,canceled,,,,NaN,early
563999,371632,connect,ended,-88.0,556474.0,540.0,Early,early
564025,379972,mobile,canceled,,,,NaN,early
564058,176220,connect,canceled,,,,NaN,early
564066,305819,connect,ended,-16.0,,,Early,early
564084,350109,mobile,ended,,,,NaN,early
564092,330652,mobile,ended,94.0,,,90 < Late < 120,late
564157,365266,connect,ended,70.0,,,60 < Late < 90,late
564454,273761,mobile,ended,-14.0,,,Early,early
564632,411346,mobile,ended,-47.0,,,Early,early
564699,415572,mobile,ended,2193.0,565228.0,240.0,Late > 120,late
564783,348606,mobile,ended,327.0,,,Late > 120,late
564842,358337,mobile,canceled,,,,NaN,early
565057,292626,mobile,ended,-113.0,,,Early,early
565099,413351,mobile,ended,9.0,561247.0,0.0,Late < 15,late
565107,360981,mobile,ended,25.0,,,15 < Late < 30,late
565114,384056,mobile,ended,-9.0,,,Early,early
565203,351162,connect,ended,-39.0,557093.0,60.0,Early,early
565254,212965,connect,ended,98.0,560539.0,420.0,90 < Late < 120,late
565304,405347,mobile,ended,57.0,,,45 < Late < 60,late
565399,407315,mobile,ended,70.0,552810.0,120.0,60 < Late < 90,late
565749,348482,connect,ended,8.0,,,Late < 15,late
565855,406981,mobile,ended,150.0,,,Late > 120,late
565904,316656,mobile,ended,-27.0,,,Early,early
565981,244848,connect,ended,-228.0,,,Early,early
566058,414552,mobile,ended,17.0,,,15 < Late < 30,late
566071,403054,mobile,ended,-166.0,565660.0,480.0,Early,early
566204,224036,mobile,ended,76.0,,,60 < Late < 90,late
566291,349280,mobile,canceled,,,,NaN,early
566424,368698,mobile,ended,76.0,,,60 < Late < 90,late
566458,412603,mobile,ended,124.0,,,Late > 120,late
566477,411458,mobile,canceled,,,,NaN,early
566703,289287,mobile,ended,4.0,,,Late < 15,late
566747,396110,mobile,canceled,,,,NaN,early
566767,398105,mobile,ended,101.0,,,90 < Late < 120,late
566841,332998,mobile,ended,13.0,,,Late < 15,late
566873,167788,mobile,canceled,,,,NaN,early
566894,408613,mobile,ended,28.0,,,15 < Late < 30,late
567028,293523,mobile,ended,-84.0,,,Early,early
567059,404766,connect,canceled,,,,NaN,early
567232,401388,connect,ended,8.0,,,Late < 15,late
567251,314326,mobile,canceled,,,,NaN,early
567259,407183,mobile,ended,-42.0,,,Early,early
567337,410534,mobile,ended,,,,NaN,early
567346,248926,mobile,ended,-4.0,,,Early,early
567401,413671,mobile,ended,25.0,,,15 < Late < 30,late
567649,347888,mobile,ended,59.0,,,45 < Late < 60,late
567662,354667,connect,ended,,,,NaN,early
567740,382444,mobile,canceled,,,,NaN,early
564117,409272,mobile,ended,,,,NaN,early
564207,313432,mobile,ended,64.0,,,60 < Late < 90,late
564268,307819,mobile,ended,79.0,,,60 < Late < 90,late
564306,404524,mobile,ended,-52.0,,,Early,early
564385,389565,connect,ended,22.0,,,15 < Late < 30,late
564468,391477,mobile,ended,63.0,,,60 < Late < 90,late
564492,364520,mobile,ended,-24.0,,,Early,early
564600,272430,connect,ended,-61.0,559220.0,570.0,Early,early
564765,374809,connect,ended,7.0,,,Late < 15,late
564822,339015,mobile,ended,10.0,,,Late < 15,late
564829,401460,mobile,ended,5.0,,,Late < 15,late
564919,387602,connect,ended,-148.0,,,Early,early
564931,307567,mobile,ended,259.0,,,Late > 120,late
564951,298117,connect,ended,238.0,,,Late > 120,late
565020,341881,connect,ended,-123.0,563188.0,240.0,Early,early
565027,281955,mobile,ended,-55.0,,,Early,early
565038,361455,mobile,canceled,,,,NaN,early
565122,358848,connect,ended,-17.0,,,Early,early
565155,380239,connect,canceled,,,,NaN,early
565335,373638,mobile,ended,-1331.0,,,Early,early
565393,370055,connect,ended,-93.0,563668.0,660.0,Early,early
565414,402780,connect,ended,12.0,,,Late < 15,late
565499,393465,mobile,canceled,,,,NaN,early
565538,408988,mobile,canceled,,,,NaN,early
565549,265481,mobile,ended,-130.0,,,Early,early
565614,398645,mobile,ended,,,,NaN,early
565673,338969,connect,ended,54.0,,,45 < Late < 60,late
565683,409344,mobile,ended,-7.0,,,Early,early
565707,411085,mobile,ended,-2.0,,,Early,early
565715,410150,mobile,ended,8.0,,,Late < 15,late
565744,372856,connect,ended,,,,NaN,early
565751,358567,connect,ended,41.0,,,30 < Late < 45,late
565791,392070,mobile,ended,48.0,,,45 < Late < 60,late
565840,392479,mobile,ended,-94.0,569171.0,240.0,Early,early
544732,311707,connect,ended,2.0,,,Late < 15,late
544851,392718,mobile,ended,75.0,565353.0,330.0,60 < Late < 90,late
545036,396711,mobile,ended,35.0,,,30 < Late < 45,late
545062,342067,mobile,ended,-98.0,,,Early,early
545223,310553,connect,ended,-45.0,543354.0,720.0,Early,early
545235,392635,mobile,ended,26.0,,,15 < Late < 30,late
545295,318512,mobile,ended,,,,NaN,early
545304,407296,mobile,ended,21.0,,,15 < Late < 30,late
545351,385607,mobile,ended,18.0,,,15 < Late < 30,late
545472,312716,mobile,ended,-57.0,,,Early,early
545480,318850,mobile,ended,,,,NaN,early
545562,382323,mobile,ended,,,,NaN,early
545588,254177,mobile,ended,14.0,,,Late < 15,late
545794,294189,mobile,canceled,,,,NaN,early
545850,387970,mobile,ended,-93.0,,,Early,early
545936,343003,mobile,ended,,,,NaN,early
545954,337193,mobile,ended,1534.0,,,Late > 120,late
546000,358982,connect,ended,10.0,,,Late < 15,late
546139,375047,connect,ended,-4.0,557540.0,240.0,Early,early
546194,401390,mobile,ended,-204.0,,,Early,early
546197,395787,mobile,ended,-118.0,,,Early,early
546235,358820,mobile,canceled,,,,NaN,early
546270,354331,mobile,ended,74.0,,,60 < Late < 90,late
546277,266589,mobile,ended,-356.0,,,Early,early
546358,265917,mobile,canceled,,,,NaN,early
546384,396281,mobile,ended,-9.0,,,Early,early
546401,203912,mobile,ended,-30.0,,,Early,early
546498,288973,mobile,ended,-363.0,,,Early,early
546501,314456,connect,ended,-210.0,540134.0,210.0,Early,early
546640,404041,connect,ended,-44.0,,,Early,early
546708,396483,connect,ended,-12.0,,,Early,early
546775,399951,mobile,canceled,,,,NaN,early
546820,256528,connect,ended,-391.0,,,Early,early
546826,372078,mobile,ended,-18.0,,,Early,early
546828,403736,mobile,ended,49.0,,,45 < Late < 60,late
546877,334190,connect,canceled,,538875.0,450.0,NaN,early
546959,405005,connect,ended,38.0,545715.0,240.0,30 < Late < 45,late
546965,321400,connect,canceled,,,,NaN,early
547111,305155,connect,canceled,,,,NaN,early
547313,196909,mobile,ended,-266.0,,,Early,early
547345,374169,connect,canceled,,,,NaN,early
547402,372856,connect,ended,,,,NaN,early
547428,160062,mobile,canceled,,573462.0,540.0,NaN,early
547510,404381,mobile,ended,188.0,,,Late > 120,late
547521,382901,mobile,ended,41.0,,,30 < Late < 45,late
547526,345822,mobile,ended,-37.0,,,Early,early
547615,372468,mobile,ended,-35.0,,,Early,early
547648,372346,mobile,ended,-9.0,,,Early,early
547690,354585,mobile,canceled,,,,NaN,early
547799,403894,mobile,ended,834.0,,,Late > 120,late
547803,366587,mobile,ended,23.0,,,15 < Late < 30,late
548005,360520,mobile,ended,4.0,,,Late < 15,late
548020,373050,mobile,ended,,,,NaN,early
548059,246486,mobile,ended,-157.0,,,Early,early
548101,390590,connect,canceled,,545833.0,210.0,NaN,early
548298,292579,mobile,ended,-110.0,,,Early,early
548326,405420,mobile,ended,-42.0,,,Early,early
548361,298757,connect,ended,-36.0,,,Early,early
548442,367379,mobile,ended,,,,NaN,early
548460,356673,mobile,ended,30.0,,,30 < Late < 45,late
548486,383309,mobile,ended,-3.0,,,Early,early
548531,350456,mobile,ended,18.0,,,15 < Late < 30,late
548643,409083,mobile,ended,,,,NaN,early
548714,309965,mobile,ended,-1514.0,,,Early,early
548750,281955,mobile,ended,844.0,,,Late > 120,late
548781,248889,connect,ended,-118.0,,,Early,early
566070,388252,mobile,ended,17.0,,,15 < Late < 30,late
566093,309070,connect,ended,-145.0,,,Early,early
566219,361789,mobile,canceled,,,,NaN,early
566234,289383,mobile,canceled,,,,NaN,early
566269,295501,mobile,canceled,,,,NaN,early
566400,405315,mobile,ended,-16.0,,,Early,early
566407,381857,connect,ended,-306.0,566456.0,390.0,Early,early
566433,358352,mobile,ended,63.0,,,60 < Late < 90,late
566488,397573,mobile,ended,-17.0,,,Early,early
566530,314301,mobile,canceled,,,,NaN,early
564104,194117,mobile,ended,,,,NaN,early
564203,176220,connect,ended,60.0,,,60 < Late < 90,late
564278,270777,mobile,ended,45.0,,,45 < Late < 60,late
564357,331400,mobile,canceled,,,,NaN,early
564628,373666,mobile,ended,110.0,,,90 < Late < 120,late
564820,361564,mobile,ended,128.0,,,Late > 120,late
564836,411133,mobile,ended,66.0,,,60 < Late < 90,late
565025,399903,mobile,ended,-83.0,,,Early,early
565042,352432,mobile,ended,126.0,,,Late > 120,late
565134,348178,mobile,ended,-55.0,,,Early,early
565197,415052,mobile,ended,,,,NaN,early
565219,174243,mobile,ended,10.0,,,Late < 15,late
565263,339138,connect,ended,-119.0,563988.0,0.0,Early,early
565439,403443,mobile,ended,382.0,,,Late > 120,late
565478,238800,mobile,ended,,,,NaN,early
565604,396636,mobile,ended,1.0,,,Late < 15,late
565985,409441,mobile,ended,161.0,,,Late > 120,late
566059,387499,mobile,ended,21.0,,,15 < Late < 30,late
566088,325915,mobile,ended,-47.0,,,Early,early
566138,366251,mobile,ended,-9.0,,,Early,early
566248,393514,mobile,ended,103.0,,,90 < Late < 120,late
566266,413273,mobile,ended,31.0,,,30 < Late < 45,late
566341,376791,connect,ended,-16.0,,,Early,early
566496,314326,mobile,ended,-444.0,,,Early,early
566505,410915,mobile,canceled,,,,NaN,early
566543,372689,mobile,ended,31.0,,,30 < Late < 45,late
566646,403254,connect,ended,117.0,,,90 < Late < 120,late
566692,323562,mobile,ended,-143.0,,,Early,early
566837,315607,mobile,ended,,,,NaN,early
566850,400181,mobile,ended,16.0,561893.0,720.0,15 < Late < 30,late
566913,386690,mobile,canceled,,,,NaN,early
567093,415726,mobile,ended,-2.0,565126.0,270.0,Early,early
567230,311607,mobile,ended,13.0,,,Late < 15,late
567306,308802,mobile,ended,704.0,,,Late > 120,late
567327,365423,mobile,ended,-126.0,,,Early,early
567345,347222,mobile,canceled,,,,NaN,early
567371,317572,connect,ended,-114.0,568169.0,120.0,Early,early
567389,397217,connect,canceled,,564542.0,0.0,NaN,early
567402,319365,mobile,ended,21.0,,,15 < Late < 30,late
567481,338052,mobile,ended,106.0,,,90 < Late < 120,late
567522,401422,mobile,ended,154.0,,,Late > 120,late
567611,338507,mobile,ended,27.0,,,15 < Late < 30,late
567644,216701,mobile,ended,-1408.0,565921.0,210.0,Early,early
567795,405005,connect,ended,-68.0,560343.0,210.0,Early,early
567953,342738,mobile,canceled,,,,NaN,early
568107,277354,mobile,canceled,,,,NaN,early
568114,377254,mobile,ended,43.0,,,30 < Late < 45,late
568136,338728,mobile,ended,24.0,,,15 < Late < 30,late
568172,379272,mobile,ended,5.0,,,Late < 15,late
568199,308435,mobile,ended,70.0,,,60 < Late < 90,late
568224,381499,connect,ended,-93.0,562174.0,0.0,Early,early
568256,323762,mobile,ended,41.0,,,30 < Late < 45,late
568358,271173,mobile,ended,1453.0,,,Late > 120,late
568530,371672,mobile,ended,-509.0,,,Early,early
568731,290109,mobile,canceled,,,,NaN,early
568752,161266,mobile,ended,-97.0,,,Early,early
568882,413011,mobile,ended,,,,NaN,early
568945,194120,mobile,ended,1.0,,,Late < 15,late
568997,310681,connect,ended,17.0,,,15 < Late < 30,late
569111,339174,mobile,ended,32.0,,,30 < Late < 45,late
569141,379462,mobile,ended,-99.0,557980.0,120.0,Early,early
569151,412682,mobile,ended,473.0,,,Late > 120,late
569276,405420,mobile,ended,-62.0,,,Early,early
569828,408744,connect,ended,-890.0,,,Early,early
569903,272724,mobile,ended,17.0,,,15 < Late < 30,late
569904,305452,mobile,canceled,,,,NaN,early
569963,383344,connect,ended,61.0,,,60 < Late < 90,late
569976,347873,connect,ended,1394.0,,,Late > 120,late
570302,330548,mobile,ended,11.0,,,Late < 15,late
570330,361878,mobile,canceled,,,,NaN,early
570612,278821,mobile,ended,7.0,,,Late < 15,late
570627,396643,mobile,ended,-646.0,,,Early,early
570904,413389,mobile,ended,,,,NaN,early
570929,257604,mobile,ended,-82.0,,,Early,early
570936,176527,mobile,ended,-174.0,,,Early,early
571018,371625,mobile,ended,25.0,549891.0,150.0,15 < Late < 30,late
571191,413896,mobile,ended,-29.0,572986.0,60.0,Early,early
571211,376356,mobile,ended,119.0,,,90 < Late < 120,late
571312,347483,mobile,ended,5.0,,,Late < 15,late
571314,342749,mobile,ended,58.0,,,45 < Late < 60,late
571442,230201,connect,canceled,,,,NaN,early
571709,371632,connect,ended,-38.0,568753.0,480.0,Early,early
571768,378757,mobile,canceled,,,,NaN,early
571801,399120,mobile,canceled,,,,NaN,early
571921,299017,connect,ended,-15.0,,,Early,early
571976,335276,connect,canceled,,,,NaN,early
572043,409274,mobile,ended,-29.0,,,Early,early
572240,353871,mobile,ended,-117.0,,,Early,early
572391,267021,mobile,ended,-130.0,,,Early,early
572500,399596,mobile,ended,-45.0,,,Early,early
572561,412603,mobile,ended,3820.0,,,Late > 120,late
572745,381499,connect,ended,188.0,,,Late > 120,late
572793,397599,mobile,ended,206.0,,,Late > 120,late
572992,376840,connect,ended,-184.0,,,Early,early
573572,401712,mobile,ended,23.0,,,15 < Late < 30,late
573738,320394,mobile,ended,20.0,,,15 < Late < 30,late
573876,349678,connect,canceled,,,,NaN,early
566304,362241,connect,ended,-1359.0,,,Early,early
566434,379145,mobile,canceled,,,,NaN,early
566547,408243,mobile,canceled,,,,NaN,early
566633,397861,mobile,ended,-172.0,,,Early,early
566655,212965,connect,ended,-69.0,,,Early,early
566917,345552,connect,canceled,,,,NaN,early
566928,404213,mobile,ended,-3030.0,,,Early,early
566964,377603,mobile,ended,,,,NaN,early
567032,412464,mobile,canceled,,,,NaN,early
567122,388795,mobile,canceled,,,,NaN,early
567165,311943,mobile,ended,-5.0,569360.0,570.0,Early,early
567364,403871,mobile,ended,-5.0,560535.0,450.0,Early,early
556416,405897,mobile,ended,-6.0,,,Early,early
556491,390608,connect,ended,,,,NaN,early
556513,385625,connect,ended,-68.0,,,Early,early
556604,366287,connect,ended,-82.0,,,Early,early
556651,378754,connect,ended,-61.0,,,Early,early
556664,372058,mobile,ended,1465.0,,,Late > 120,late
556710,410052,mobile,ended,70.0,,,60 < Late < 90,late
556761,226932,mobile,ended,142.0,,,Late > 120,late
556777,357860,connect,ended,20.0,,,15 < Late < 30,late
556827,396075,mobile,ended,-64.0,,,Early,early
556850,346952,mobile,ended,48.0,553865.0,30.0,45 < Late < 60,late
556890,270665,mobile,ended,25.0,,,15 < Late < 30,late
557086,398733,mobile,ended,4.0,555668.0,0.0,Late < 15,late
557202,305189,mobile,canceled,,,,NaN,early
557211,348294,connect,ended,-66.0,,,Early,early
557222,308906,mobile,ended,-15.0,,,Early,early
557279,382060,mobile,ended,57.0,547290.0,120.0,45 < Late < 60,late
557337,324451,mobile,canceled,,,,NaN,early
557353,218964,mobile,ended,324.0,,,Late > 120,late
557446,393172,connect,ended,9.0,,,Late < 15,late
557447,365266,connect,ended,10.0,,,Late < 15,late
557463,366037,connect,ended,54.0,,,45 < Late < 60,late
557467,317572,connect,ended,-77.0,,,Early,early
557490,394424,mobile,ended,67.0,,,60 < Late < 90,late
557574,406475,mobile,ended,143.0,,,Late > 120,late
557607,346423,mobile,canceled,,,,NaN,early
557684,413333,mobile,ended,84.0,,,60 < Late < 90,late
557733,378239,mobile,canceled,,,,NaN,early
557781,410956,mobile,ended,20.0,,,15 < Late < 30,late
557853,356106,connect,ended,11.0,,,Late < 15,late
557908,409114,mobile,ended,139.0,,,Late > 120,late
557919,414349,mobile,ended,62.0,,,60 < Late < 90,late
557920,282433,mobile,ended,7.0,,,Late < 15,late
557930,400886,mobile,ended,56.0,553320.0,450.0,45 < Late < 60,late
557942,329331,mobile,ended,,,,NaN,early
558144,298611,mobile,ended,9.0,,,Late < 15,late
558172,413590,mobile,ended,1666.0,,,Late > 120,late
558190,392635,mobile,ended,148.0,,,Late > 120,late
558240,309227,mobile,ended,9.0,,,Late < 15,late
558305,348400,mobile,ended,-105.0,,,Early,early
558323,404493,mobile,ended,61.0,,,60 < Late < 90,late
558366,377594,mobile,ended,275.0,,,Late > 120,late
558384,281915,mobile,ended,-142.0,,,Early,early
558401,367302,connect,canceled,,,,NaN,early
558463,367608,connect,ended,127.0,,,Late > 120,late
558500,231676,mobile,ended,4.0,,,Late < 15,late
558545,387265,mobile,ended,4.0,,,Late < 15,late
558628,396435,connect,canceled,,550343.0,420.0,NaN,early
558755,362571,mobile,canceled,,,,NaN,early
558802,381233,mobile,ended,181.0,,,Late > 120,late
558952,279740,mobile,ended,-110.0,,,Early,early
559187,338667,mobile,ended,80.0,,,60 < Late < 90,late
559307,300102,mobile,ended,116.0,,,90 < Late < 120,late
559354,388217,mobile,ended,-17.0,,,Early,early
559496,291307,mobile,ended,42.0,,,30 < Late < 45,late
559512,248300,connect,ended,58.0,552427.0,0.0,45 < Late < 60,late
559616,337414,connect,ended,80.0,,,60 < Late < 90,late
559649,413075,mobile,ended,,,,NaN,early
559730,314069,mobile,ended,,,,NaN,early
559733,326708,mobile,ended,-23.0,554230.0,180.0,Early,early
559818,413786,mobile,ended,57.0,,,45 < Late < 60,late
559873,341630,mobile,ended,79.0,558883.0,240.0,60 < Late < 90,late
559918,381857,connect,canceled,,558338.0,120.0,NaN,early
559985,313369,mobile,ended,-7.0,,,Early,early
560040,317683,mobile,ended,-23.0,,,Early,early
560185,406784,mobile,ended,-15.0,,,Early,early
560203,379181,mobile,ended,52.0,,,45 < Late < 60,late
560245,362101,mobile,ended,16.0,,,15 < Late < 30,late
560273,275364,connect,canceled,,553244.0,240.0,NaN,early
560427,411516,mobile,ended,,,,NaN,early
560495,351787,mobile,ended,153.0,,,Late > 120,late
560614,376239,mobile,ended,-37.0,,,Early,early
560835,410133,mobile,ended,17.0,,,15 < Late < 30,late
561009,297973,mobile,ended,64.0,,,60 < Late < 90,late
561065,369190,mobile,ended,-249.0,,,Early,early
554590,319866,mobile,ended,,,,NaN,early
554669,356061,mobile,ended,1.0,,,Late < 15,late
554978,389463,mobile,ended,176.0,,,Late > 120,late
555019,333303,mobile,ended,-88.0,,,Early,early
555038,193354,mobile,ended,,,,NaN,early
555061,228732,mobile,ended,62.0,,,60 < Late < 90,late
555077,404542,mobile,ended,76.0,,,60 < Late < 90,late
555190,194356,mobile,ended,0.0,559148.0,510.0,Late < 15,early
555285,248604,mobile,ended,15.0,,,15 < Late < 30,late
555299,371572,connect,ended,641.0,549796.0,0.0,Late > 120,late
555366,320334,mobile,ended,44.0,,,30 < Late < 45,late
555489,372647,mobile,ended,155.0,,,Late > 120,late
555571,396649,mobile,ended,64.0,,,60 < Late < 90,late
555631,397752,mobile,ended,-64.0,,,Early,early
555648,333107,mobile,ended,257.0,,,Late > 120,late
555667,409654,mobile,ended,68.0,,,60 < Late < 90,late
555717,349411,mobile,ended,360.0,,,Late > 120,late
555786,348294,connect,ended,-168.0,,,Early,early
555889,394656,connect,ended,-120.0,,,Early,early
555976,405841,mobile,ended,40.0,,,30 < Late < 45,late
555982,325350,mobile,ended,,,,NaN,early
556000,405122,mobile,canceled,,,,NaN,early
556165,400952,mobile,canceled,,,,NaN,early
556202,392169,mobile,canceled,,,,NaN,early
556340,280562,mobile,ended,14.0,,,Late < 15,late
556400,212965,connect,canceled,,,,NaN,early
556410,394335,mobile,ended,-236.0,,,Early,early
556436,348685,mobile,ended,-4.0,,,Early,early
556474,371632,connect,ended,118.0,,,90 < Late < 120,late
556590,383105,mobile,canceled,,,,NaN,early
556715,310263,mobile,ended,-19.0,,,Early,early
556725,362187,connect,ended,-633.0,554183.0,210.0,Early,early
556812,376311,connect,ended,91.0,,,90 < Late < 120,late
556826,275994,mobile,ended,99.0,,,90 < Late < 120,late
567771,414132,mobile,ended,-54.0,,,Early,early
567800,414501,mobile,ended,,,,NaN,early
567832,413098,mobile,canceled,,,,NaN,early
567841,380239,connect,ended,90.0,,,90 < Late < 120,late
567869,221634,mobile,canceled,,,,NaN,early
567960,376677,connect,ended,-92.0,,,Early,early
567961,227386,mobile,ended,8.0,,,Late < 15,late
